,Unnamed: 0,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop,Thought-terminating_Cliches,Content_Category
2196,2196,HC_remarks_73.txt,HC,"In fact you are four times more likely to see a recession in America when you have a Republican in the White House."" ""So the economy is going to be at the core of this election","""you are four times more likely to see a recession in America when you have a Republican in the White House."""""": Appeal_to_fear-prejudice",,,,,,1.0,,,,,,,,,,1.0,,remarks
2197,2197,HC_remarks_73.txt,HC,"We have work to do in our country and those are jobs that cant be exported they need to be done right here and put Americans back to work building our economy making us more competitive."" ""And then were going to take the tax system and get rid of the incentives that actually encourage people to take jobs and move them overseas take factories and build them overseas","our country: Repetition, ""our economy"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,remarks
2198,2198,HC_remarks_73.txt,HC,"And that will be a huge economic opportunity—"" —that is directly linked to what Iowa has been doing",huge: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2199,2199,HC_remarks_73.txt,HC,What really is troubling is theyre missing this huge economic opportunity,huge: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2200,2200,HC_remarks_73.txt,HC,"I know we can create those jobs because look at what Iowa has done."" And I want you to thank Representative Smith","""look at what Iowa has done."""""": Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
2201,2201,HC_remarks_73.txt,HC,So Iowa is in the forefront of the energy revolution because some country is going to be the 21st century clean energy superpower,the 21st century clean energy superpower: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2202,2202,HC_remarks_73.txt,HC,They dont really tell you what they will do except just you know get out of the way and let corporations do whatever they want and let their you know big donors do whatever they want,big donors: Doubt,,,,,1.0,,,,,,,,,,,1.0,,remarks
2203,2203,HC_remarks_73.txt,HC,"And we were standing there and he— ""—he said you know Im not too popular among my rich friends these days because I think people like me should pay more money into our tax system to support our country",our tax system to support our country: Appeal_to_Authority,,,,,,,,,,1.0,,,,,,1.0,,remarks
2204,2204,HC_remarks_73.txt,HC,"And I want everybody to be able to look at that and make your own judgment."" I also have what has been described as the toughest most effective comprehensive plan to go after Wall Street","toughest most: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
2205,2205,HC_remarks_73.txt,HC,"""Now I totally agree with my two esteemed opponents Senator Sanders and Governor OMalley that weve got to keep our eyes on the big banks",two: Appeal_to_Authority,,,,,,,,,,1.0,,,,,,1.0,,remarks
2206,2206,HC_remarks_73.txt,HC,And no bank is too big to fail and no executive is too powerful to jail,"no bank is too big to fail: Repetition, ""no executive is too powerful to jail"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,remarks
2207,2207,HC_remarks_73.txt,HC,"Barney Frank who is actually the Frank in Dodd-Frank said I have the best plan because Im trying to look not just at what happened in the past to prevent that from happening again but what could happen in the future."" ""And you know the best evidence I have that I have the best plan is that the Republicans and their billionaire allies are running ads against me","the Republicans: Name_Calling,Labeling, ""billionaire allies"": Name_Calling,Labeling",,2.0,,,,,,,,,,,,,,2.0,,remarks
2208,2208,HC_remarks_73.txt,HC,I was meeting with a group of parents whose kids were really sick with chronic diseases,sick: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2209,2209,HC_remarks_73.txt,HC,"I mean it— ""—drives you crazy",drives you crazy: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2210,2210,HC_remarks_73.txt,HC,And they spend more money advertising on TV than they spend on research,spend more money: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2211,2211,HC_remarks_73.txt,HC,Its a terrible idea,terrible: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2212,2212,HC_remarks_73.txt,HC,And you know the worst part of the idea is they want to turn the entire Social Security trust fund over to Wall Street,worst: Appeal_to_fear-prejudice,,,,,,1.0,,,,,,,,,,1.0,,remarks
2213,2213,HC_remarks_73.txt,HC,"""  ""And when it comes to foreign policy and national security well I think we have a lot to do to keep our country safe and I have some ideas that Ive been putting out based on what I did in the Senate after 9/11 based on my work as secretary of State."" ""Its imperative that we do everything we can to defeat ISIS to stop the flow of foreign fighters and funding to fight them on the Internet where theyre quite effective without putting American troops back on the ground in either Syria or Iraq",we have a lot to do to keep our country safe: Appeal_to_fear-prejudice,,,,,,1.0,,,,,,,,,,1.0,,remarks
2214,2214,HC_remarks_73.txt,HC,The Republican candidates led by their frontrunner have been attacking Muslims right? Youve heard that attacking American Muslims attacking Muslims around the world,"attacking: Repetition, ""attacking American"": Flag-Waving",,,1.0,,,,,,,,,,,,,2.0,,remarks
2215,2215,HC_remarks_73.txt,HC,Thats not only shameful its dangerous,"""Thats not only shameful its dangerous We need everybody in this country to be on the same team when it comes to preventing terrorist attacks """" """""": Appeal_to_fear-prejudice",,,,,,1.0,,,,,,,,,,1.0,,remarks
2216,2216,HC_remarks_73.txt,HC,"""  ""And we need people who are in the community who hear something see something to report it and not feel like theyre being demonized defamed insulted pushed out",demonized defamed insulted: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2217,2217,HC_remarks_73.txt,HC,"So we have to be smart about how we protect ourselves and that will be my highest priority."" I also want to continue to move toward comprehensive immigration reform which I think is in the best interest of our country and our economy","our country: Repetition, ""our economy"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,remarks
2218,2218,HC_remarks_73.txt,HC,I am against Citizens United which is a terrible decision that has opened the doors to floods of unaccountable money from the Koch Brothers and others,"terrible decision: Repetition, ""floods of unaccountable money"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,remarks
2219,2219,HC_remarks_73.txt,HC,"And I want to fight for common sense gun safety measures that will help keep—  "" —Americans safe without infringing on gun owners rights."" ""We are a smart—we are a smart people","Americans: Flag-Waving, """"""""We are a smart—we are a smart people We can do this"""": Repetition",,,,,,,1.0,,,,,,,,,2.0,,remarks
2220,2220,HC_remarks_73.txt,HC,So we need somebody who will stand up to the gun lobby and stop them from intimidating common sense reforms in our country,"""our country """""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,remarks
2221,2221,HC_remarks_73.txt,HC,I worked when I was secretary of State to make our country safe and to have our values and interests promoted,our country: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2222,2222,HC_remarks_73.txt,HC,Trump they give me money because they think Im so good as a candidate and a senator,so good as a candidate and a senator: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2223,2223,HC_remarks_73.txt,HC,"This is all that that goes on."" ""But once the election is over I will work as hard as I can to find that common ground to get good things to happen for you for your families for your country and make it possible for young people to feel like I felt that you know really the American Dream was available",the American Dream: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
2224,2224,HC_statement_213.txt,HC,It is unconscionable that Congressional Republicans have been driving an effort to chip away at this benefit for the men and women who have dedicated their lives to serve us and the families that support them,unconscionable: Repetition,,,1.0,,,,,,,,,,,,,1.0,,statement
2225,2225,HC_statement_428.txt,HC,"Hillary for America Senior National Spokesperson Glen Caplin released the following statement today after Donald Trumps comments saying he ""Could see myself meeting with Putin and meeting with Russia prior to the start of the administration."" ""Its unclear why Donald Trump needs to meet with Vladimir Putin onxa0November 9thxa0since hes already repeating all his talking points pushing his policy agenda and taking advantage of his espionage operation",espionage: Repetition,,,1.0,,,,,,,,,,,,,1.0,,statement
2226,2226,HC_statement_428.txt,HC,"Rest assured that as president Hillary Clinton will stand up to Putin in the face of his unacceptable behavior not coddle him."" ""Hillary for America previously released a new video cataloguing Trumps disturbing connections to Russia and why they are so concerning","unacceptable: Loaded_Language, ""disturbing connections"": Repetition",1.0,,,,,,,,,,,,,,,2.0,,statement
2227,2227,HC_statement_428.txt,HC,"xa0Stone unwittingly admitted the Russians are the source for WikiLeaks when he said ""The DNC heist documents…were hacked and first made public by Guccifer 2.0 almost a month ago and when that did not get the appropriate traction he took them to WikiLeaks who then leaked them."" xa0 4) According toxa0 xa0""several current and former officials who have worked in the Justice Department xa0Despite that information Trump stood on the debate stage and claimed to 80 million Americans that it could be anyone including someone ""sitting in their bed who weighs 400 pounds."" Why? ""Russia if youre listening I hope youre able to find the 30000 emails that are missing"" Trump said","80 million Americans: Flag-Waving, """"someone """"sitting in their bed who weighs 400 pounds."""""""": Exaggeration,Minimisation",,,,,,,1.0,,,,,,,,,2.0,,statement
2228,2228,HC_statement_428.txt,HC,"But just some of the recent headlines have revealedxa0"" xa0of dollars related to Russian business interests; connections to business groups with ties to the Kremlin likexa0 xa0business dealings with alleged Russian mobsterxa0 xa0and axa0 xa0of pursuing business with Russia including the Miss Universe pageant","alleged: Name_Calling,Labeling, ""mobsterxa0"": Name_Calling,Labeling",,2.0,,,,,,,,,,,,,,2.0,,statement
2229,2229,HC_statement_428.txt,HC,"Trumps son has said that ""Russians make up a pretty disproportionate cross-section"" of the Trump Organizations assets and that ""we see a lot of money pouring in from Russia."" ""Trump campaign surrogates are fueling a conspiracy theory that a murdered Democratic National Committee staffer was connected to the hacking of the DNC a theory being pushed by WikiLeaks and the Russian state-controlled press.xa0 xa0""They viewed Mr",pretty disproportionate: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,statement
2230,2230,HC_statement_428.txt,HC,Trumps comments on NATO as an abandonment of Americas most significant alliance relationship,Americas most significant alliance relationship: Repetition,,,1.0,,,,,,,,,,,,,1.0,,statement
2231,2231,DT_press_release_213.txt,DT,Trump detailed his views on critical foreign policy issues making it abundantly clear that he is committed to prioritizing America first in national security international diplomacy and global trade,America: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
2232,2232,DT_press_release_213.txt,DT,"""Today our foreign policy is a complete and total disaster"" Mr","""complete and total disaster"""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,press_release
2233,2233,DT_press_release_213.txt,DT,"""America is going to be strong again","""""""America is going to be strong again America is going to be a reliable friend and ally again."""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,press_release
2234,2234,DT_press_release_213.txt,DT,"""We are also going to have to change our trade immigration and economic policies to make our economy strong again – and to put Americans first again."" After criticizing the ""reckless rudderless and aimless foreign policy"" of President Barack Obama and former Secretary of State Hillary Clinton Mr","""put Americans first again."""""": Flag-Waving, """"""""reckless rudderless and aimless"""": Repetition",,,,,,,1.0,,,,,,,,,2.0,,press_release
